# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
2781            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54759436e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2782            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54759058e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2783            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54758680e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2784            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54758303e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2785            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54757925e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2786            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54757548e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2787            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54757172e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2788            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54756795e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2789            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54756419e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2790            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54756043e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2791            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54755668e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2792            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54755292e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2793            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54754917e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2794            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54754542e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2795            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54754168e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2796            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54753794e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2797            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54753420e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2798            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54753046e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2799            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54752672e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2800            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54752299e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2801            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54751926e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2802            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54751553e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2803            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54751181e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2804            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54750809e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2805            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54750437e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2806            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54750065e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2807            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54749694e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2808            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54749323e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2809            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54748952e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2810            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54748581e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2811            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54748211e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2812            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54747841e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2813            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54747471e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2814            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54747102e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2815            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54746732e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2816            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54746363e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2817            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54745995e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2818            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54745626e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2819            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54745258e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2820            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54744890e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2821            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54744522e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2822            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54744155e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2823            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54743788e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2824            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54743421e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2825            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54743054e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2826            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54742688e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2827            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54742321e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2828            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54741956e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2829            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54741590e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2830            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54741225e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2831            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54740859e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2832            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54740495e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2833            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54740130e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2834            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54739766e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2835            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54739402e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2836            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54739038e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2837            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54738674e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2838            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54738311e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2839            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54737948e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2840            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54737585e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2841            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54737222e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2842            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54736860e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2843            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54736498e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2844            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54736136e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2845            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54735775e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2846            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54735414e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2847            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54735053e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2848            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54734692e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2849            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54734331e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2850            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54733971e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2851            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54733611e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2852            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54733251e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2853            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54732892e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2854            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54732533e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2855            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54732174e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2856            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54731815e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2857            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54731457e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2858            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54731098e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2859            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54730740e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2860            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54730383e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2861            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54730025e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2862            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54729668e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2863            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54729311e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2864            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54728954e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2865            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54728598e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2866            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54728242e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2867            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54727886e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2868            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54727530e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2869            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54727174e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2870            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54726819e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2871            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54726464e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2872            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54726110e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2873            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54725755e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2874            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54725401e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2875            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54725047e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2876            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54724693e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2877            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54724340e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2878            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54723987e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2879            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54723634e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2880            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54723281e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2881            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54722928e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2882            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54722576e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2883            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54722224e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2884            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54721873e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2885            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54721521e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2886            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54721170e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2887            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54720819e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2888            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54720468e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2889            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54720118e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2890            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54719767e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2891            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54719417e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2892            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54719068e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2893            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54718718e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2894            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54718369e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2895            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54718020e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2896            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54717671e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2897            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54717322e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2898            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54716974e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2899            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54716626e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2900            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54716278e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2901            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54715931e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2902            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54715583e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2903            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54715236e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2904            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54714889e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2905            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54714543e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2906            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54714197e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2907            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54713850e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2908            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54713505e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2909            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54713159e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2910            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54712814e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2911            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54712468e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2912            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54712124e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2913            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54711779e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2914            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54711435e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2915            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54711090e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2916            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54710746e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2917            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54710403e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2918            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54710059e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2919            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54709716e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2920            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54709373e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2921            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54709030e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2922            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54708688e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2923            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54708346e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2924            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54708004e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2925            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54707662e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2926            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54707320e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2927            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54706979e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2928            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54706638e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2929            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54706297e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2930            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54705956e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2931            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54705616e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
