# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
4345            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54410363e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4346            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54410235e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4347            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54410107e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4348            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54409980e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4349            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54409853e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4350            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54409726e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4351            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54409598e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4352            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54409471e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4353            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54409344e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4354            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54409217e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4355            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54409091e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4356            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54408964e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4357            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54408837e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4358            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54408711e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4359            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54408584e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4360            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54408458e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4361            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54408331e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4362            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54408205e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4363            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54408079e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4364            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54407952e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4365            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54407826e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4366            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54407700e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4367            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54407575e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4368            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54407449e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4369            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54407323e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4370            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54407197e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4371            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54407072e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4372            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54406946e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4373            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54406821e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4374            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54406695e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4375            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54406570e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4376            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54406445e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4377            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54406320e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4378            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54406195e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4379            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54406070e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4380            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54405945e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4381            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54405820e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4382            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54405695e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4383            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54405571e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4384            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54405446e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4385            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54405321e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4386            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54405197e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4387            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54405073e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4388            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54404948e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4389            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54404824e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4390            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54404700e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4391            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54404576e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4392            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54404452e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4393            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54404328e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4394            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54404204e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4395            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54404081e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4396            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54403957e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4397            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54403833e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4398            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54403710e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4399            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54403586e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4400            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54403463e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4401            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54403340e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4402            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54403216e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4403            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54403093e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4404            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54402970e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4405            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54402847e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4406            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54402724e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4407            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54402601e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4408            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54402479e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4409            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54402356e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4410            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54402233e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4411            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54402111e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4412            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401988e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4413            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401866e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4414            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401744e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4415            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401621e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4416            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401499e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4417            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401377e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4418            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401255e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4419            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401133e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4420            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54401011e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4421            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54400890e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4422            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54400768e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4423            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54400646e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4424            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54400525e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4425            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54400403e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4426            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54400282e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4427            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54400161e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4428            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54400039e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4429            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54399918e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4430            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54399797e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4431            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54399676e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4432            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54399555e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4433            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54399434e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4434            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54399313e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4435            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54399193e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4436            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54399072e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4437            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54398951e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4438            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54398831e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4439            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54398710e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4440            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54398590e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4441            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54398470e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4442            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54398349e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4443            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54398229e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4444            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54398109e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4445            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397989e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4446            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397869e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4447            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397749e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4448            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397630e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4449            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397510e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4450            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397390e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4451            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397271e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4452            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397151e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4453            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54397032e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4454            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54396913e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4455            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54396793e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4456            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54396674e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4457            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54396555e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4458            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54396436e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4459            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54396317e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4460            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54396198e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4461            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54396079e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4462            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395960e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4463            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395842e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4464            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395723e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4465            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395605e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4466            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395486e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4467            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395368e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4468            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395249e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4469            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395131e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4470            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54395013e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4471            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54394895e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4472            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54394777e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4473            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54394659e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4474            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54394541e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4475            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54394423e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4476            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54394306e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4477            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54394188e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4478            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54394070e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4479            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393953e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4480            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393835e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4481            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393718e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4482            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393601e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4483            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393483e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4484            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393366e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4485            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393249e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4486            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393132e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4487            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54393015e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4488            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54392898e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4489            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54392782e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4490            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54392665e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4491            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54392548e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4492            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54392432e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4493            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54392315e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4494            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54392199e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
4495            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54392082e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
